MLN_MID,IMDbMovieID,MovieName,MovieYear,MovieRating,MovieGenreList
6489,tt3720788,The Disappearance of Eleanor Rigby: Her,2013,7.00,Drama
6490,tt5821704,Toofan,2013,2.80,Action
6491,tt6717632,The Wildebeest Migration,2013,7.50,Documentary
6492,tt0443465,Before We Go,2014,6.80,"Comedy,Drama,Romance"
6493,tt0455944,The Equalizer,2014,7.20,"Action,Crime,Thriller"
6494,tt0458413,A Long Way Down,2014,6.40,"Comedy,Drama"
6495,tt0458481,Sin City: A Dame to Kill For,2014,6.50,"Crime,Thriller"
6496,tt0470752,Ex Machina,2014,7.70,"Drama,Mystery,Sci-Fi"
6497,tt0498351,The Hero of Color City,2014,4.00,"Animation,Family"
6498,tt0787474,The Boxtrolls,2014,6.80,"Adventure,Animation,Comedy"
6499,tt0816692,Interstellar,2014,8.60,"Adventure,Drama,Sci-Fi"
6500,tt0831387,Godzilla,2014,6.40,"Action,Adventure,Sci-Fi"
6501,tt0835775,Electric Slide,2014,4.70,"Action,Biography,Crime"
6502,tt0864835,Mr. Peabody & Sherman,2014,6.80,"Adventure,Animation,Comedy"
6503,tt0900387,Suite Fran??aise,2014,6.90,"Drama,Romance,War"
6504,tt0903657,Love & Mercy,2014,7.40,"Biography,Drama,Music"
6505,tt1020072,Selma,2014,7.50,"Biography,Drama,History"
6506,tt1043726,The Legend of Hercules,2014,4.20,"Action,Adventure,Fantasy"
6507,tt1065073,Boyhood,2014,7.90,Drama
6508,tt1085492,The Prince,2014,4.60,"Action,Thriller"
6509,tt1086772,Blended,2014,6.50,"Comedy,Romance"
6510,tt1100089,Foxcatcher,2014,7.00,"Biography,Drama,Sport"
6511,tt1109624,Paddington,2014,7.20,"Adventure,Animation,Comedy"
6512,tt1121096,Seventh Son,2014,5.50,"Action,Adventure,Fantasy"
6513,tt1126590,Big Eyes,2014,7.00,"Biography,Crime,Drama"
6514,tt1134666,Dwegons and Leprechauns,2014,4.40,Animation
6515,tt1147681,After,2014,4.80,"Drama,Mystery"
6516,tt1198156,You're Not You,2014,7.40,Drama
6517,tt1205537,Jack Ryan: Shadow Recruit,2014,6.20,"Action,Drama,Thriller"
6518,tt1216491,Kill the Messenger,2014,7.00,"Biography,Crime,Drama"
6519,tt1234721,RoboCop,2014,6.20,"Action,Crime,Sci-Fi"
6520,tt1247690,Serena,2014,5.40,"Drama,Romance"
6521,tt1253863,300: Rise of an Empire,2014,6.20,"Action,Fantasy"
6522,tt1267297,Hercules,2014,6.00,"Action,Adventure,Fantasy"
6523,tt1274586,Dying of the Light,2014,4.40,"Drama,Thriller"
6524,tt1290393,The Clockwork Girl,2014,7.10,Animation
6525,tt1291150,Teenage Mutant Ninja Turtles,2014,5.80,"Action,Adventure,Comedy"
6526,tt1294970,The Angriest Man in Brooklyn,2014,5.70,"Comedy,Drama"
6527,tt1355630,If I Stay,2014,6.80,"Drama,Fantasy,Music"
6528,tt1361318,Good People,2014,5.50,"Action,Crime,Thriller"
6529,tt1371150,This Is Where I Leave You,2014,6.60,"Comedy,Drama"
6530,tt1384925,Ardor,2014,5.10,"Drama,Western"
6531,tt1396523,Revenge of the Green Dragons,2014,5.30,"Action,Crime,Drama"
6532,tt1408253,Ride Along,2014,6.20,"Action,Comedy,Crime"
6533,tt1418377,"I, Frankenstein",2014,5.10,"Action,Fantasy,Horror"
6534,tt1430612,Brick Mansions,2014,5.70,"Action,Crime,Sci-Fi"
6535,tt1441953,Testament of Youth,2014,7.30,"Biography,Drama,History"
6536,tt1453402,Eat Drink Laugh: The Story of the Comic Strip,2014,6.60,"Biography,Comedy,Documentary"
6537,tt1490017,The Lego Movie,2014,7.80,"Action,Adventure,Animation"
6538,tt1528100,Exodus: Gods and Kings,2014,6.00,"Action,Adventure,Drama"
6539,tt1552224,Outcast,2014,4.60,"Action,Adventure,Thriller"
6540,tt1567437,The Voices,2014,6.40,"Comedy,Crime,Horror"
6541,tt1568343,The Humbling,2014,5.60,"Comedy,Drama,Romance"
6542,tt1571249,The Skeleton Twins,2014,6.80,"Comedy,Drama,Romance"
6543,tt1587310,Maleficent,2014,7.00,"Action,Adventure,Family"
6544,tt1596345,Pawn Sacrifice,2014,7.00,"Biography,Drama,Sport"
6545,tt1600196,The Drop,2014,7.10,"Crime,Drama,Mystery"
6546,tt1605717,Frank,2014,7.00,"Comedy,Drama,Music"
6547,tt1605798,Effie Gray,2014,5.90,"Biography,Drama,Romance"
6548,tt1609479,Better Living Through Chemistry,2014,6.30,"Comedy,Drama"
6549,tt1626146,Hector and the Search for Happiness,2014,7.00,"Adventure,Comedy,Drama"
6550,tt1631867,Edge of Tomorrow,2014,7.90,"Action,Adventure,Sci-Fi"
6551,tt1638002,"Love, Rosie",2014,7.20,"Comedy,Romance"
6552,tt1640483,Angels in Stardust,2014,5.40,"Comedy,Drama"
6553,tt1640718,The Prophet,2014,7.10,"Animation,Drama"
6554,tt1646971,How to Train Your Dragon 2,2014,7.80,"Action,Adventure,Animation"
6555,tt1647668,Million Dollar Arm,2014,7.00,"Biography,Drama,Sport"
6556,tt1666335,The Calling,2014,5.80,"Drama,Thriller"
6557,tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,6.20,"Comedy,Family"
6558,tt1706598,Every Secret Thing,2014,6.10,"Crime,Drama,Mystery"
6559,tt1725986,Some Kind of Beautiful,2014,5.80,"Comedy,Romance"
6560,tt1726592,Before I Go to Sleep,2014,6.30,"Drama,Mystery,Thriller"
6561,tt1730760,Fugly!,2014,4.20,Comedy
6562,tt1742334,Sabotage,2014,5.70,"Action,Crime,Drama"
6563,tt1762233,Enchanted Kingdom 3D,2014,7.40,Documentary
6564,tt1767372,She's Funny That Way,2014,6.10,Comedy
6565,tt1772264,Stonehearst Asylum,2014,6.80,"Drama,Horror,Mystery"
6566,tt1791528,Inherent Vice,2014,6.70,"Comedy,Crime,Drama"
6567,tt1791682,While We're Young,2014,6.30,"Comedy,Drama,Mystery"
6568,tt1798243,Rudderless,2014,7.50,"Comedy,Drama,Music"
6569,tt1800246,That Awkward Moment,2014,6.20,"Comedy,Romance"
6570,tt1800337,Lords of London,2014,3.20,"Crime,Mystery,Thriller"
6571,tt1809398,Unbroken,2014,7.20,"Biography,Drama,Sport"
6572,tt1821658,The Nut Job,2014,5.80,"Adventure,Animation,Comedy"
6573,tt1823664,Annie,2014,5.30,"Comedy,Drama,Family"
6574,tt1826590,About Last Night,2014,6.10,"Comedy,Romance"
6575,tt1828968,Don Peyote,2014,3.70,"Comedy,Drama"
6576,tt1837613,Northern Soul,2014,6.40,"Drama,Music"
6577,tt1837709,Winter's Tale,2014,6.20,"Drama,Fantasy,Mystery"
6578,tt1840309,Divergent,2014,6.70,"Adventure,Mystery,Sci-Fi"
6579,tt1843866,Captain America: The Winter Soldier,2014,7.80,"Action,Adventure,Sci-Fi"
6580,tt1850397,The Loft,2014,6.30,"Mystery,Romance,Thriller"
6581,tt1864405,Low Down,2014,6.10,"Biography,Drama,Music"
6582,tt1865505,Song of the Sea,2014,8.10,"Adventure,Animation,Drama"
6583,tt1871257,Default,2014,4.40,"Action,Thriller"
6584,tt1872181,The Amazing Spider-Man 2,2014,6.70,"Action,Adventure,Sci-Fi"
6585,tt1872194,The Judge,2014,7.40,"Crime,Drama"
6586,tt1877832,X-Men: Days of Future Past,2014,8.00,"Action,Adventure,Sci-Fi"
6587,tt1878942,Date and Switch,2014,5.80,"Comedy,Drama,Romance"
6588,tt1921064,Pompeii,2014,5.50,"Action,Adventure,Drama"
6589,tt1924435,Let's Be Cops,2014,6.50,"Comedy,Crime"
6590,tt1929263,Heaven Is for Real,2014,5.80,"Biography,Drama,Family"
6591,tt1930463,Ride,2014,5.70,"Comedy,Drama"
6592,tt1945084,Everly,2014,5.10,"Action,Thriller"
6593,tt1946381,Red Sky,2014,4.10,"Action,Thriller"
6594,tt1951265,The Hunger Games: Mockingjay - Part 1,2014,6.70,"Action,Adventure,Sci-Fi"
6595,tt1956620,Sex Tape,2014,5.10,"Comedy,Romance"
6596,tt1959490,Noah,2014,5.80,"Action,Adventure,Drama"
6597,tt1959526,Buttwhistle,2014,4.20,"Comedy,Crime,Drama"
6598,tt1965162,Boys of Abu Ghraib,2014,5.40,"Drama,Thriller,War"
6599,tt1969062,Infinitely Polar Bear,2014,7.00,"Comedy,Drama,Romance"
6600,tt1971325,Automata,2014,6.10,"Action,Sci-Fi,Thriller"
6601,tt1972571,A Most Wanted Man,2014,6.80,"Crime,Drama,Thriller"
6602,tt1972779,The Best of Me,2014,6.70,"Drama,Romance"
6603,tt1975159,Flight 7500,2014,4.80,"Horror,Mystery,Sci-Fi"
6604,tt1976000,The Two Faces of January,2014,6.20,"Romance,Thriller"
6605,tt1989435,Two Women,2014,6.40,Drama
6606,tt2004420,Neighbors,2014,6.30,Comedy
6607,tt2011159,No Good Deed,2014,5.60,"Crime,Thriller"
6608,tt2015381,Guardians of the Galaxy,2014,8.10,"Action,Adventure,Sci-Fi"
6609,tt2017486,Closer to the Moon,2014,7.00,"Comedy,Drama"
6610,tt2024469,Non-Stop,2014,7.00,"Action,Mystery,Thriller"
6611,tt2027136,Kristy,2014,5.90,"Horror,Thriller"
6612,tt2027231,Perfect Sisters,2014,5.60,"Crime,Drama,Thriller"
6613,tt2034031,Laggies,2014,6.40,"Comedy,Drama,Romance"
6614,tt2039393,The Gambler,2014,6.00,"Crime,Drama,Thriller"
6615,tt2064968,The Longest Week,2014,5.40,"Comedy,Drama,Romance"
6616,tt2066048,Ribbit,2014,4.10,"Adventure,Animation,Comedy"
6617,tt2084970,The Imitation Game,2014,8.00,"Biography,Drama,History"
6618,tt2088003,Big Game,2014,5.40,"Action,Adventure"
6619,tt2091325,Bad Johnson,2014,4.50,"Comedy,Fantasy,Romance"
6620,tt2093995,Fort Bliss,2014,6.40,"Drama,War"
6621,tt2095649,Grace of Monaco,2014,5.70,"Biography,Drama,Romance"
6622,tt2096672,Dumb and Dumber To,2014,5.60,"Adventure,Comedy"
6623,tt2101570,In the Blood,2014,5.80,"Action,Crime,Thriller"
6624,tt2102496,Cabin Fever 3: Patient Zero,2014,4.50,"Horror,Thriller"
6625,tt2103254,Tammy,2014,4.90,"Comedy,Romance"
6626,tt2103281,Dawn of the Planet of the Apes,2014,7.60,"Action,Adventure,Drama"
6627,tt2109248,Transformers: Age of Extinction,2014,5.70,"Action,Adventure,Sci-Fi"
6628,tt2112277,Swelter,2014,4.60,"Action,Crime,Drama"
6629,tt2113659,Elsa & Fred,2014,6.50,"Comedy,Drama,Romance"
6630,tt2114461,Authors Anonymous,2014,4.30,Comedy
6631,tt2130270,The Mule,2014,6.30,"Comedy,Crime,Drama"
6632,tt2134170,10 Cent Pistol,2014,4.70,"Crime,Thriller"
6633,tt2139555,Playing It Cool,2014,6.00,"Comedy,Romance"
6634,tt2140619,Two Night Stand,2014,6.40,"Comedy,Romance"
6635,tt2141751,God Help the Girl,2014,6.40,"Drama,Musical,Romance"
6636,tt2145829,Robot Overlords,2014,4.70,"Action,Adventure,Sci-Fi"
6637,tt2170439,Horrible Bosses 2,2014,6.30,"Action,Comedy,Crime"
6638,tt2170593,St. Vincent,2014,7.30,"Comedy,Drama"
6639,tt2172584,Maps to the Stars,2014,6.20,"Comedy,Drama"
6640,tt2172934,3 Days to Kill,2014,6.20,"Action,Drama,Thriller"
6641,tt2177771,The Monuments Men,2014,6.10,"Drama,History,War"
6642,tt2177827,The Search,2014,6.80,"Drama,War"
6643,tt2179136,American Sniper,2014,7.30,"Action,Biography,Drama"
6644,tt2180411,Into the Woods,2014,6.00,"Adventure,Comedy,Drama"
6645,tt2182972,Song One,2014,5.80,"Drama,Music"
6646,tt2190838,Stage Fright,2014,5.20,"Comedy,Horror,Musical"
6647,tt2191880,Red Knot,2014,5.20,Drama
6648,tt2203939,The Other Woman,2014,6.00,"Comedy,Romance"
6649,tt2209764,Transcendence,2014,6.30,"Drama,Mystery,Romance"
6650,tt2210781,Lullaby,2014,6.20,Drama
6651,tt2212008,The Bag Man,2014,5.30,"Crime,Drama,Thriller"
6652,tt2217895,4 Minute Mile,2014,6.30,"Drama,Sport"
6653,tt2223990,Draft Day,2014,6.80,"Drama,Sport"
6654,tt2234003,Calvary,2014,7.40,Drama
6655,tt2238050,White Bird in a Blizzard,2014,6.40,"Drama,Mystery,Thriller"
6656,tt2239832,Think Like a Man Too,2014,5.80,"Comedy,Romance"
6657,tt2245084,Big Hero 6,2014,7.80,"Action,Adventure,Animation"
6658,tt2247476,When the Game Stands Tall,2014,6.70,"Drama,Family,Sport"
6659,tt2258285,Two Men in Town,2014,5.70,Drama
6660,tt2262227,The Book of Life,2014,7.30,"Adventure,Animation,Comedy"
6661,tt2267998,Gone Girl,2014,8.10,"Crime,Drama,Mystery"
6662,tt2278388,The Grand Budapest Hotel,2014,8.10,"Adventure,Comedy,Drama"
6663,tt2290739,The Devil's Hand,2014,4.90,"Horror,Thriller"
6664,tt2294449,22 Jump Street,2014,7.00,"Action,Comedy,Crime"
6665,tt2305051,Wild,2014,7.10,"Adventure,Biography,Drama"
6666,tt2310332,The Hobbit: The Battle of the Five Armies,2014,7.40,"Adventure,Fantasy"
6667,tt2310792,Healing,2014,6.70,Drama
6668,tt2314824,Behaving Badly,2014,4.40,Comedy
6669,tt2316801,Beauty and the Beast,2014,6.40,"Drama,Fantasy,Romance"
6670,tt2318092,Endless Love,2014,6.30,"Drama,Romance"
6671,tt2321341,House of Bodies,2014,5.20,"Crime,Thriller"
6672,tt2326574,The Identical,2014,5.10,"Drama,Music"
6673,tt2326612,The Captive,2014,5.90,"Crime,Drama,Mystery"
6674,tt2333784,The Expendables 3,2014,6.10,"Action,Adventure,Thriller"
6675,tt2334733,Madame Bovary,2014,5.70,Drama
6676,tt2345737,The Rover,2014,6.40,"Action,Crime,Drama"
6677,tt2350892,Bad Country,2014,5.80,"Action,Crime,Drama"
6678,tt2355495,Barefoot,2014,6.60,"Comedy,Drama,Romance"
6679,tt2357291,Rio 2,2014,6.30,"Adventure,Animation,Comedy"
6680,tt2357770,All the Wilderness,2014,5.90,Drama
6681,tt2359381,Days and Nights,2014,4.70,"Comedy,Drama"
6682,tt2366608,Lost River,2014,5.80,"Drama,Fantasy,Mystery"
6683,tt2369317,Space Station 76,2014,4.90,"Comedy,Drama,Sci-Fi"
6684,tt2377322,Deliver Us from Evil,2014,6.20,"Horror,Mystery,Thriller"
6685,tt2380001,Ice Bear,2014,9.40,Documentary
6686,tt2390237,Cuban Fury,2014,6.20,"Comedy,Romance,Sport"
6687,tt2390994,Loitering with Intent,2014,4.60,"Comedy,Drama"
6688,tt2392810,Queen & Country,2014,6.30,Drama
6689,tt2393845,Kill Me Three Times,2014,5.90,"Comedy,Crime,Thriller"
6690,tt2397535,Predestination,2014,7.50,"Drama,Mystery,Sci-Fi"
6691,tt2398231,The Homesman,2014,6.60,"Drama,Western"
6692,tt2398249,They Came Together,2014,5.50,"Comedy,Romance"
6693,tt2401807,Rage,2014,5.00,"Action,Crime,Thriller"
6694,tt2402157,The November Man,2014,6.30,"Action,Crime,Thriller"
6695,tt2403558,Catch Hell,2014,5.40,"Crime,Drama,Thriller"
6696,tt2404299,Lovesick,2014,5.20,Comedy
6697,tt2406306,A Bit of Bad Luck,2014,4.90,"Comedy,Drama,Thriller"
6698,tt2409818,Open Windows,2014,5.20,"Crime,Thriller"
6699,tt2435458,Last Weekend,2014,5.40,"Comedy,Drama"
6700,tt2446042,Taken 3,2014,6.00,"Action,Thriller"
6701,tt2452200,Son of a Gun,2014,6.50,"Action,Crime,Drama"
6702,tt2452254,Clouds of Sils Maria,2014,6.70,Drama
6703,tt2458776,Bears,2014,7.40,Documentary
6704,tt2461132,Happy New Year,2014,5.20,"Action,Comedy,Drama"
6705,tt2463288,Walk of Shame,2014,6.00,Comedy
6706,tt2467046,Left Behind,2014,3.10,"Action,Drama,Fantasy"
6707,tt2473602,Get on Up,2014,6.90,"Biography,Drama,Music"
6708,tt2474024,The Last Five Years,2014,5.90,"Comedy,Drama,Musical"
6709,tt2481480,Rob the Mob,2014,6.30,"Crime,Drama"
6710,tt2486678,5 to 7,2014,7.10,"Comedy,Drama,Romance"
6711,tt2488778,The Keeping Room,2014,6.00,"Drama,Western"
6712,tt2490326,Cooties,2014,5.70,"Comedy,Horror,Sci-Fi"
6713,tt2494280,Stretch,2014,6.50,"Comedy,Crime"
6714,tt2494384,Aloft,2014,5.30,Drama
6715,tt2495104,Parts Per Billion,2014,4.30,"Drama,Romance,Sci-Fi"
6716,tt2497980,The Lookalike,2014,5.60,"Crime,Drama,Thriller"
6717,tt2509850,The Rewrite,2014,6.20,"Comedy,Romance"
6718,tt2514338,Jauja,2014,6.40,"Drama,Western"
6719,tt2515030,Escobar: Paradise Lost,2014,6.50,"Crime,Drama,History"
6720,tt2538130,Return to Zero,2014,6.50,Drama
6721,tt2543702,By the Gun,2014,4.80,"Crime,Drama,Thriller"
6722,tt2557490,A Million Ways to Die in the West,2014,6.10,"Comedy,Romance,Western"
6723,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),2014,7.80,"Comedy,Drama"
6724,tt2574698,Gunday,2014,2.10,"Action,Drama,Romance"
6725,tt2581244,Life After Beth,2014,5.60,"Comedy,Horror,Romance"
6726,tt2582802,Whiplash,2014,8.50,"Drama,Music"
6727,tt2582846,The Fault in Our Stars,2014,7.80,"Drama,Romance"
6728,tt2584018,Freedom,2014,6.20,"Drama,Music"
6729,tt2639254,A Little Chaos,2014,6.50,"Drama,Romance"
6730,tt2639344,Love Is Strange,2014,6.70,"Drama,Romance"
6731,tt2649194,I Am Steve McQueen,2014,7.10,"Biography,Documentary"
6732,tt2652092,The Good Lie,2014,7.40,"Biography,Drama"
6733,tt2667918,About Alex,2014,6.40,Drama
6734,tt2667960,Miss Julie,2014,5.50,"Drama,Romance"
6735,tt2691734,October Gale,2014,5.20,"Drama,Romance,Thriller"
6736,tt2692250,Night at the Museum: Secret of the Tomb,2014,6.20,"Adventure,Comedy,Family"
6737,tt2693664,Young Ones,2014,5.90,"Action,Drama,Romance"
6738,tt2713180,Fury,2014,7.60,"Action,Drama,War"
6739,tt2720680,The Salvation,2014,6.70,"Drama,Western"
6740,tt2722786,Jungle Shuffle,2014,4.80,"Adventure,Animation"
6741,tt2725962,What We Did on Our Holiday,2014,6.90,"Comedy,Drama"
6742,tt2751310,Sex Ed,2014,5.60,"Comedy,Romance"
6743,tt2752688,Rosewater,2014,6.60,"Biography,Drama"
6744,tt2756032,The One I Love,2014,7.10,"Drama,Fantasy,Romance"
6745,tt2760634,Quantum Love,2014,6.30,"Drama,Romance"
6746,tt2771372,Veronica Mars,2014,6.80,"Crime,Drama,Mystery"
6747,tt2784678,Top Five,2014,6.40,"Comedy,Romance"
6748,tt2788710,The Interview,2014,6.60,Comedy
6749,tt2788716,Welcome to Me,2014,5.90,"Comedy,Drama"
6750,tt2802144,Kingsman: The Secret Service,2014,7.70,"Action,Adventure,Comedy"
6751,tt2814362,United Passions,2014,2.10,"Drama,History,Sport"
6752,tt2828996,A Haunted House 2,2014,4.70,"Comedy,Fantasy"
6753,tt2831404,Dr. Cabbie,2014,6.20,Comedy
6754,tt2837296,Second Coming,2014,5.20,Drama
6755,tt2837336,Amnesiac,2014,4.30,"Drama,Horror,Mystery"
6756,tt2845578,War Story,2014,4.00,Drama
6757,tt2870708,Wish I Was Here,2014,6.70,"Comedy,Drama"
6758,tt2870756,Magic in the Moonlight,2014,6.60,"Comedy,Romance"
6759,tt2870808,Life Partners,2014,6.20,"Comedy,Romance"
6760,tt2872718,Nightcrawler,2014,7.90,"Crime,Drama,Thriller"
6761,tt2872724,Out of the Dark,2014,4.80,"Horror,Thriller"
6762,tt2872732,Lucy,2014,6.40,"Action,Sci-Fi,Thriller"
6763,tt2883434,Black or White,2014,6.60,Drama
6764,tt2883512,Chef,2014,7.30,"Adventure,Comedy,Drama"
6765,tt2891174,99 Homes,2014,7.10,Drama
6766,tt2893490,Manglehorn,2014,5.60,Drama
6767,tt2908856,My Old Lady,2014,6.30,"Drama,Romance"
6768,tt2910814,The Signal,2014,6.10,"Sci-Fi,Thriller"
6769,tt2911666,John Wick,2014,7.30,"Action,Crime,Thriller"
6770,tt2920808,God's Pocket,2014,6.10,"Crime,Drama"
6771,tt2923316,American Heist,2014,5.20,"Action,Crime,Drama"
6772,tt2923780,The Silent Storm,2014,5.10,"Drama,Romance"
6773,tt2925768,Ned Rifle,2014,6.20,Drama
6774,tt2935564,The Connection,2014,7.10,"Action,Crime,Thriller"
6775,tt2936180,Far from Men,2014,7.20,"Drama,War,Western"
6776,tt2936978,War Book,2014,6.90,Drama
6777,tt2937898,A Most Violent Year,2014,7.00,"Crime,Drama,Thriller"
6778,tt2955096,Happy Christmas,2014,5.50,"Comedy,Drama"
6779,tt2965412,Comet,2014,6.80,"Comedy,Drama,Romance"
6780,tt2966754,The Ever After,2014,6.60,Drama
6781,tt2967006,The Trip to Italy,2014,6.60,"Comedy,Drama"
6782,tt2967008,The Face of an Angel,2014,4.70,"Crime,Drama"
6783,tt2968804,Drive Hard,2014,4.30,"Action,Comedy,Crime"
6784,tt2977090,Alex of Venice,2014,5.80,Drama
6785,tt2978426,The Missionaries,2014,5.40,"Comedy,Romance"
6786,tt2978462,Dolphin Tale 2,2014,6.40,"Drama,Family"
6787,tt2980472,Just Before I Go,2014,6.40,"Comedy,Drama"
6788,tt2980516,The Theory of Everything,2014,7.70,"Biography,Drama,Romance"
6789,tt2994190,Camp X-Ray,2014,6.90,"Drama,War"
6790,tt3001638,Mary Kom,2014,6.80,"Action,Biography,Drama"
6791,tt3007512,The Water Diviner,2014,7.10,"Drama,War"
6792,tt3014666,Moms' Night Out,2014,5.50,Comedy
6793,tt3021360,Faults,2014,6.70,"Comedy,Crime,Drama"
6794,tt3042800,Nightingale,2014,6.40,Drama
6795,tt3056858,Un ragazzo d'oro,2014,5.30,Drama
6796,tt3060492,Before I Disappear,2014,7.20,Drama
6797,tt3062976,Learning to Drive,2014,6.40,"Comedy,Drama,Romance"
6798,tt3074578,The Surface,2014,4.70,"Drama,Thriller"
6799,tt3082826,Kelly & Cal,2014,6.20,"Comedy,Drama"
6800,tt3093522,Cymbeline,2014,3.80,Drama
6801,tt3093546,Listen Up Philip,2014,6.30,"Comedy,Drama"
6802,tt3098306,French Women,2014,5.30,"Comedy,Romance"
6803,tt3099498,Tusk,2014,5.40,"Comedy,Drama,Horror"
6804,tt3125324,Beyond the Lights,2014,6.90,"Drama,Music,Romance"
6805,tt3125652,Pasolini,2014,5.70,"Biography,Drama"
6806,tt3128900,Miss Meadows,2014,5.70,"Drama,Thriller"
6807,tt3130734,Phantom Halo,2014,5.10,"Crime,Drama,Thriller"
6808,tt3136112,Shelter,2014,6.50,Drama
6809,tt3136752,The Last Diamond,2014,6.30,"Crime,Drama,Thriller"
6810,tt3149038,A Brilliant Young Mind,2014,7.20,"Drama,Romance"
6811,tt3169706,Pride,2014,7.80,"Biography,Comedy,Drama"
6812,tt3179568,"Men, Women & Children",2014,6.70,"Comedy,Drama"
6813,tt3181886,Love Is a Verb,2014,5.90,Documentary
6814,tt3181920,Blackbird,2014,5.60,Drama
6815,tt3186318,Hellion,2014,6.10,"Drama,Thriller"
6816,tt3202890,Reclaim,2014,5.10,"Action,Adventure,Crime"
6817,tt3203616,The Cobbler,2014,5.80,"Comedy,Drama,Fantasy"
6818,tt3214002,Video Games: The Movie,2014,6.10,"Animation,Documentary,History"
6819,tt3214286,A Lego Brickumentary,2014,6.80,Documentary
6820,tt3246908,The Boxcar Children,2014,6.70,"Adventure,Animation,Family"
6821,tt3254796,Big Stone Gap,2014,5.60,"Comedy,Romance"
6822,tt3270108,Jackie & Ryan,2014,5.80,"Drama,Family,Music"
6823,tt3271120,The Mend,2014,5.70,"Comedy,Drama"
6824,tt3279176,Suburban Gothic,2014,5.50,"Comedy,Horror"
6825,tt3293174,Shelby,2014,5.00,"Comedy,Family"
6826,tt3297330,Good Kill,2014,6.40,"Drama,Thriller,War"
6827,tt3313066,Coriolanus,2014,8.80,"Drama,History,War"
6828,tt3316960,Still Alice,2014,7.50,Drama
6829,tt3318750,Adult Beginners,2014,5.60,"Comedy,Drama"
6830,tt3321428,Torrente 5,2014,5.40,"Action,Comedy"
6831,tt3328716,Paper Planes,2014,6.30,Family
6832,tt3339674,Burying the Ex,2014,5.40,"Comedy,Horror,Romance"
6833,tt3407428,Glassland,2014,6.00,Drama
6834,tt3421738,Kicking Out Shoshana,2014,5.00,"Comedy,Sport"
6835,tt3442006,Cake,2014,6.40,Drama
6836,tt3455740,Set Fire to the Stars,2014,5.80,"Biography,Drama"
6837,tt3455822,Night Will Fall,2014,8.00,"Documentary,History,War"
6838,tt3466476,Romeo and Juliet,2014,5.50,Romance
6839,tt3481210,2047: Sights of Death,2014,2.50,"Action,Sci-Fi,Thriller"
6840,tt3505712,Time Out of Mind,2014,5.70,Drama
6841,tt3576072,Regarding Susan Sontag,2014,6.80,Documentary
6842,tt3600950,Space Dogs: Adventure to the Moon,2014,4.00,"Adventure,Animation,Comedy"
6843,tt3608848,NOW: In the Wings on a World Stage,2014,7.20,Documentary
6844,tt3613624,"Extreme Realities: The Link Between Severe Weather, Climate Change, and Our National Security",2014,7.00,"Documentary,History,News"
6845,tt3627780,Wishin' and Hopin',2014,7.00,"Comedy,Drama"
6846,tt3691706,Wings: Sky Force Heroes,2014,3.70,"Adventure,Animation,Comedy"
6847,tt3725284,Nanny Cam,2014,5.60,"Drama,Mystery,Thriller"
6848,tt3729920,The Disappearance of Eleanor Rigby: Them,2014,6.30,"Drama,Romance"
6849,tt3754976,Elephant Song,2014,6.60,Drama
6850,tt3781812,Full Love,2014,7.40,"Action,Drama"
6851,tt3784160,Valley Uprising,2014,8.20,Documentary
6852,tt3800894,Cristiano Ronaldo: World at His Feet,2014,6.50,"Biography,Documentary,Sport"
6853,tt3886670,A Royal Hangover,2014,7.70,"Documentary,News"
6854,tt3919118,Ghosts,2014,8.30,Drama
6855,tt3961802,Plant This Movie,2014,8.00,Documentary
6856,tt3967356,Skylight,2014,8.60,Drama
6857,tt4020156,National Theatre Live: A Streetcar Named Desire,2014,8.80,Drama
6858,tt4068480,Forgotten Four: The Integration of Pro Football,2014,7.90,Documentary
6859,tt4150316,Frozen in Time,2014,6.10,"Adventure,Animation,Family"
6860,tt4240878,The Milky Way,2014,8.00,"Documentary,Family"
6861,tt4270602,Dwight Howard in the Moment,2014,7.40,Documentary
6862,tt5334704,Twin Peaks: The Missing Pieces,2014,7.90,"Drama,Horror,Mystery"
6863,tt5866708,Of Mice and Men,2014,7.30,Drama
6864,tt0369610,Jurassic World,2015,7.00,"Action,Adventure,Sci-Fi"
6865,tt0420293,The Stanford Prison Experiment,2015,6.90,"Biography,Drama,History"
6866,tt0462335,High-Rise,2015,5.60,Drama
6867,tt0478970,Ant-Man,2015,7.30,"Action,Adventure,Comedy"
6868,tt0790770,Miles Ahead,2015,6.40,"Biography,Drama,Music"
6869,tt0810819,The Danish Girl,2015,7.10,"Biography,Drama,History"
6870,tt0884732,The Wedding Ringer,2015,6.70,Comedy
6871,tt1014763,Child 44,2015,6.50,"Crime,Drama,Thriller"
6872,tt1018765,Our Brand Is Crisis,2015,6.10,"Comedy,Drama"
6873,tt1029360,Poltergeist,2015,4.90,"Horror,Thriller"
6874,tt1051904,Goosebumps,2015,6.30,"Adventure,Comedy,Family"
6875,tt1135989,A Tale of Love and Darkness,2015,6.00,"Biography,Drama,Mystery"
6876,tt1137470,Accidental Love,2015,4.10,"Comedy,Romance"
6877,tt1172049,Demolition,2015,7.00,"Comedy,Drama"
6878,tt1178665,A Walk in the Woods,2015,6.30,"Adventure,Biography,Comedy"
